continent,location,date,total_cases,total_deaths,total_cases_per_million,total_deaths_per_million,total_tests_per_thousand,positive_rate
Europe,Albania,9/08/2020,6275,193,2180.485,67.065,,
Europe,Albania,10/08/2020,6411,199,2227.743,69.15,,
Europe,Albania,11/08/2020,6536,200,2271.179,69.498,,
Europe,Albania,12/08/2020,6676,205,2319.828,71.235,,
Europe,Albania,13/08/2020,6817,208,2368.823,72.277,,
Europe,Albania,14/08/2020,6971,213,2422.337,74.015,,
Europe,Albania,15/08/2020,7117,219,2473.07,76.1,,
Europe,Albania,16/08/2020,7260,225,2522.76,78.185,,
Europe,Albania,17/08/2020,7380,228,2564.459,79.227,,
Europe,Albania,18/08/2020,7499,230,2605.81,79.922,,
Europe,Albania,19/08/2020,7654,232,2659.671,80.617,,
Europe,Albania,20/08/2020,7812,234,2714.574,81.312,,
Europe,Albania,21/08/2020,7967,238,2768.434,82.702,,
Europe,Albania,22/08/2020,8119,240,2821.252,83.397,,
Europe,Albania,23/08/2020,8275,245,2875.46,85.134,,
Europe,Albania,24/08/2020,8427,250,2928.279,86.872,,
Europe,Albania,25/08/2020,8605,254,2990.131,88.262,,
Europe,Albania,26/08/2020,8759,259,3043.644,89.999,,
Europe,Albania,27/08/2020,8927,263,3102.022,91.389,,
Europe,Albania,28/08/2020,9083,266,3156.23,92.432,,
Europe,Albania,29/08/2020,9195,271,3195.149,94.169,,
Europe,Albania,30/08/2020,9279,275,3224.338,95.559,,
Europe,Albania,31/08/2020,9380,280,3259.434,97.297,,
Europe,Albania,1/09/2020,9513,284,3305.65,98.686,,
Europe,Albania,2/09/2020,9606,290,3337.967,100.771,,
Europe,Albania,3/09/2020,9728,296,3380.36,102.856,,
Europe,Albania,4/09/2020,9844,301,3420.669,104.594,,
Europe,Albania,5/09/2020,9967,306,3463.41,106.331,,
Europe,Albania,6/09/2020,10102,312,3510.32,108.416,,
Europe,Albania,7/09/2020,10255,316,3563.486,109.806,,
Europe,Albania,8/09/2020,10406,319,3615.957,110.849,,
Europe,Albania,9/09/2020,10553,321,3667.037,111.544,,
Europe,Albania,10/09/2020,10704,322,3719.508,111.891,,
Europe,Albania,11/09/2020,10860,324,3773.716,112.586,,
Europe,Albania,12/09/2020,11021,327,3829.662,113.628,,
Europe,Albania,13/09/2020,11185,330,3886.65,114.671,,
Europe,Albania,14/09/2020,11353,334,3945.027,116.061,,
Europe,Albania,15/09/2020,11520,338,4003.058,117.451,,
Europe,Albania,16/09/2020,11672,340,4055.876,118.146,,
Europe,Albania,17/09/2020,11816,343,4105.914,119.188,,
Europe,Albania,18/09/2020,11948,348,4151.783,120.926,,
Europe,Albania,19/09/2020,12073,353,4195.219,122.663,,
Europe,Albania,20/09/2020,12226,358,4248.384,124.401,,
Europe,Albania,21/09/2020,12385,362,4303.635,125.791,,
Europe,Albania,22/09/2020,12535,364,4355.758,126.486,,
Europe,Albania,23/09/2020,12666,367,4401.279,127.528,,
Europe,Albania,24/09/2020,12787,370,4443.325,128.57,,
Europe,Albania,25/09/2020,12921,370,4489.888,128.57,,
Europe,Albania,26/09/2020,13045,373,4532.977,129.613,,
Europe,Albania,27/09/2020,13153,375,4570.505,130.308,,
Europe,Albania,28/09/2020,13259,377,4607.339,131.003,,
Europe,Albania,29/09/2020,13391,380,4653.207,132.045,,
Europe,Albania,30/09/2020,13518,384,4697.338,133.435,,
Europe,Albania,1/10/2020,13649,387,4742.859,134.478,,
Europe,Albania,2/10/2020,13806,388,4797.415,134.825,,
Europe,Albania,3/10/2020,13965,389,4852.665,135.173,,
Europe,Albania,4/10/2020,14117,392,4905.483,136.215,,
Europe,Albania,5/10/2020,14266,396,4957.259,137.605,,
Europe,Albania,6/10/2020,14410,400,5007.297,138.995,,
Europe,Albania,7/10/2020,14568,403,5062.2,140.038,,
Europe,Albania,8/10/2020,14730,407,5118.493,141.427,,
Europe,Albania,9/10/2020,14899,411,5177.219,142.817,,
Europe,Albania,10/10/2020,15066,413,5235.249,143.512,,
Europe,Albania,11/10/2020,15231,416,5292.585,144.555,,
Europe,Albania,12/10/2020,15399,420,5350.963,145.945,,
Europe,Albania,13/10/2020,15570,424,5410.383,147.335,,
Europe,Albania,14/10/2020,15752,429,5473.626,149.072,,
Europe,Albania,15/10/2020,15955,434,5544.166,150.81,,
Europe,Albania,16/10/2020,16212,439,5633.47,152.547,,
Europe,Albania,17/10/2020,16501,443,5733.894,153.937,,
Europe,Albania,18/10/2020,16774,448,5828.758,155.674,,
Europe,Albania,19/10/2020,17055,451,5926.402,156.717,,
Europe,Albania,20/10/2020,17350,454,6028.911,157.759,,
Europe,Albania,21/10/2020,17651,458,6133.505,159.149,,
Europe,Albania,22/10/2020,17948,462,6236.709,160.539,,
Europe,Albania,23/10/2020,18250,465,6341.65,161.582,,
Europe,Albania,24/10/2020,18556,469,6447.981,162.972,,
Europe,Albania,25/10/2020,18858,473,6552.922,164.362,,
Europe,Albania,26/10/2020,19157,477,6656.821,165.752,,
Europe,Albania,27/10/2020,19445,480,6756.898,166.794,,
Africa,Algeria,31/12/2019,,,,,,
Africa,Algeria,1/01/2020,,,,,,
Africa,Algeria,2/01/2020,,,,,,
Africa,Algeria,3/01/2020,,,,,,
Africa,Algeria,4/01/2020,,,,,,
Africa,Algeria,5/01/2020,,,,,,
Africa,Algeria,6/01/2020,,,,,,
Africa,Algeria,7/01/2020,,,,,,
Africa,Algeria,8/01/2020,,,,,,
Africa,Algeria,9/01/2020,,,,,,
Africa,Algeria,10/01/2020,,,,,,
Africa,Algeria,11/01/2020,,,,,,
Africa,Algeria,12/01/2020,,,,,,
Africa,Algeria,13/01/2020,,,,,,
Africa,Algeria,14/01/2020,,,,,,
Africa,Algeria,15/01/2020,,,,,,
Africa,Algeria,16/01/2020,,,,,,
Africa,Algeria,17/01/2020,,,,,,
Africa,Algeria,18/01/2020,,,,,,
Africa,Algeria,19/01/2020,,,,,,
Africa,Algeria,20/01/2020,,,,,,
Africa,Algeria,21/01/2020,,,,,,
Africa,Algeria,22/01/2020,,,,,,
Africa,Algeria,23/01/2020,,,,,,
Africa,Algeria,24/01/2020,,,,,,
Africa,Algeria,25/01/2020,,,,,,
Africa,Algeria,26/01/2020,,,,,,
Africa,Algeria,27/01/2020,,,,,,
Africa,Algeria,28/01/2020,,,,,,
Africa,Algeria,29/01/2020,,,,,,
Africa,Algeria,30/01/2020,,,,,,
Africa,Algeria,31/01/2020,,,,,,
Africa,Algeria,1/02/2020,,,,,,
Africa,Algeria,2/02/2020,,,,,,
Africa,Algeria,3/02/2020,,,,,,
Africa,Algeria,4/02/2020,,,,,,
Africa,Algeria,5/02/2020,,,,,,
Africa,Algeria,6/02/2020,,,,,,
Africa,Algeria,7/02/2020,,,,,,
Africa,Algeria,8/02/2020,,,,,,
Africa,Algeria,9/02/2020,,,,,,
Africa,Algeria,10/02/2020,,,,,,
Africa,Algeria,11/02/2020,,,,,,
Africa,Algeria,12/02/2020,,,,,,
Africa,Algeria,13/02/2020,,,,,,
Africa,Algeria,14/02/2020,,,,,,
Africa,Algeria,15/02/2020,,,,,,
Africa,Algeria,16/02/2020,,,,,,
Africa,Algeria,17/02/2020,,,,,,
Africa,Algeria,18/02/2020,,,,,,
Africa,Algeria,19/02/2020,,,,,,
Africa,Algeria,20/02/2020,,,,,,
Africa,Algeria,21/02/2020,,,,,,
Africa,Algeria,22/02/2020,,,,,,
Africa,Algeria,23/02/2020,,,,,,
Africa,Algeria,24/02/2020,,,,,,
Africa,Algeria,25/02/2020,,,,,,
Africa,Algeria,26/02/2020,1,,0.023,,,
Africa,Algeria,27/02/2020,1,,0.023,,,
Africa,Algeria,28/02/2020,1,,0.023,,,
Africa,Algeria,29/02/2020,1,,0.023,,,
Africa,Algeria,1/03/2020,3,,0.068,,,
Africa,Algeria,2/03/2020,3,,0.068,,,
Africa,Algeria,3/03/2020,,,,,,
Africa,Algeria,4/03/2020,5,,0.114,,,
Africa,Algeria,5/03/2020,12,,0.274,,,
Africa,Algeria,6/03/2020,17,,0.388,,,
Africa,Algeria,7/03/2020,,,,,,
Africa,Algeria,8/03/2020,,,,,,
Africa,Algeria,9/03/2020,20,,0.456,,,
Africa,Algeria,10/03/2020,,,,,,
Africa,Algeria,11/03/2020,,,,,,
Africa,Algeria,12/03/2020,20,,0.456,,,
Africa,Algeria,13/03/2020,25,1,0.57,0.023,,
Africa,Algeria,14/03/2020,26,2,0.593,0.046,,
Africa,Algeria,15/03/2020,37,2,0.844,0.046,,
Africa,Algeria,16/03/2020,48,4,1.095,0.091,,
Africa,Algeria,17/03/2020,58,4,1.323,0.091,,
Africa,Algeria,18/03/2020,60,5,1.368,0.114,,
Africa,Algeria,19/03/2020,72,6,1.642,0.137,,
Africa,Algeria,20/03/2020,90,7,2.052,0.16,,
Africa,Algeria,21/03/2020,102,10,2.326,0.228,,
Africa,Algeria,22/03/2020,139,15,3.17,0.342,,
Africa,Algeria,23/03/2020,201,17,4.584,0.388,,
Africa,Algeria,24/03/2020,230,17,5.245,0.388,,
Africa,Algeria,25/03/2020,264,19,6.02,0.433,,
Africa,Algeria,26/03/2020,302,21,6.887,0.479,,
Africa,Algeria,27/03/2020,367,25,8.369,0.57,,
Africa,Algeria,28/03/2020,409,26,9.327,0.593,,
Africa,Algeria,29/03/2020,454,29,10.353,0.661,,
Africa,Algeria,30/03/2020,511,31,11.653,0.707,,
Africa,Algeria,31/03/2020,584,35,13.318,0.798,,
Africa,Algeria,1/04/2020,716,44,16.328,1.003,,
Africa,Algeria,2/04/2020,847,58,19.315,1.323,,
Africa,Algeria,3/04/2020,986,63,22.485,1.437,,
Africa,Algeria,4/04/2020,1171,105,26.704,2.394,,
Africa,Algeria,5/04/2020,1251,130,28.528,2.965,,
Africa,Algeria,6/04/2020,1320,152,30.102,3.466,,
Africa,Algeria,7/04/2020,1423,173,32.451,3.945,,
Africa,Algeria,8/04/2020,1468,193,33.477,4.401,,
Africa,Algeria,9/04/2020,1572,205,35.849,4.675,,
Africa,Algeria,10/04/2020,1666,235,37.992,5.359,,
Africa,Algeria,11/04/2020,1761,256,40.159,5.838,,
Africa,Algeria,12/04/2020,1825,275,41.618,6.271,,
Africa,Algeria,13/04/2020,1914,293,43.648,6.682,,
Africa,Algeria,14/04/2020,1983,313,45.221,7.138,,
Africa,Algeria,15/04/2020,2070,325,47.205,7.411,,
Africa,Algeria,16/04/2020,2160,336,49.258,7.662,,
Africa,Algeria,17/04/2020,2268,348,51.721,7.936,,
Africa,Algeria,18/04/2020,2418,364,55.141,8.301,,
Africa,Algeria,19/04/2020,2535,367,57.809,8.369,,
Africa,Algeria,20/04/2020,2629,375,59.953,8.552,,
Africa,Algeria,21/04/2020,2718,384,61.983,8.757,,
Africa,Algeria,22/04/2020,2811,392,64.103,8.939,,
Africa,Algeria,23/04/2020,2910,402,66.361,9.167,,
Africa,Algeria,24/04/2020,3007,407,68.573,9.281,,
Africa,Algeria,25/04/2020,3127,415,71.31,9.464,,
Africa,Algeria,26/04/2020,3256,419,74.251,9.555,,
Africa,Algeria,27/04/2020,3382,425,77.125,9.692,,
Africa,Algeria,28/04/2020,3517,432,80.203,9.852,,
Africa,Algeria,29/04/2020,3649,437,83.214,9.966,,
Africa,Algeria,30/04/2020,3848,444,87.752,10.125,,
Africa,Algeria,1/05/2020,4006,450,91.355,10.262,,
Africa,Algeria,2/05/2020,4154,453,94.73,10.33,,
Africa,Algeria,3/05/2020,4295,459,97.945,10.467,,
Africa,Algeria,4/05/2020,4474,463,102.027,10.558,,
Africa,Algeria,5/05/2020,4648,465,105.995,10.604,,
Africa,Algeria,6/05/2020,4838,470,110.328,10.718,,
Africa,Algeria,7/05/2020,4997,476,113.954,10.855,,
Africa,Algeria,8/05/2020,5182,483,118.173,11.015,,
Africa,Algeria,9/05/2020,5369,488,122.437,11.129,,
Africa,Algeria,10/05/2020,5558,494,126.747,11.265,,
Africa,Algeria,11/05/2020,5723,502,130.51,11.448,,
Africa,Algeria,12/05/2020,5891,507,134.341,11.562,,
Africa,Algeria,13/05/2020,6067,515,138.355,11.744,,
Africa,Algeria,14/05/2020,6253,522,142.596,11.904,,
Africa,Algeria,15/05/2020,6442,529,146.906,12.064,,
Africa,Algeria,16/05/2020,6629,536,151.171,12.223,,
Africa,Algeria,17/05/2020,6821,542,155.549,12.36,,
Africa,Algeria,18/05/2020,7019,548,160.065,12.497,,
Africa,Algeria,19/05/2020,7201,555,164.215,12.656,,
Africa,Algeria,20/05/2020,7377,561,168.229,12.793,,
Africa,Algeria,21/05/2020,7542,568,171.991,12.953,,
Africa,Algeria,22/05/2020,7728,575,176.233,13.113,,
Africa,Algeria,23/05/2020,7918,582,180.566,13.272,,
Africa,Algeria,24/05/2020,8113,592,185.013,13.5,,
Africa,Algeria,25/05/2020,8306,600,189.414,13.683,,
Africa,Algeria,26/05/2020,8503,609,193.906,13.888,,
Africa,Algeria,27/05/2020,8697,617,198.331,14.07,,
Africa,Algeria,28/05/2020,8857,623,201.979,14.207,,
Africa,Algeria,29/05/2020,8997,630,205.172,14.367,,
Africa,Algeria,30/05/2020,9134,638,208.296,14.549,,
Africa,Algeria,31/05/2020,9267,646,211.329,14.732,,
Africa,Algeria,1/06/2020,9394,653,214.225,14.891,,
Africa,Algeria,2/06/2020,9513,661,216.939,15.074,,
Africa,Algeria,3/06/2020,9626,667,219.516,15.211,,
Africa,Algeria,4/06/2020,9626,667,219.516,15.211,,
Africa,Algeria,5/06/2020,9831,681,224.191,15.53,,
Africa,Algeria,6/06/2020,9935,690,226.562,15.735,,
Africa,Algeria,7/06/2020,10050,698,229.185,15.918,,
Africa,Algeria,8/06/2020,10154,707,231.557,16.123,,
Africa,Algeria,9/06/2020,10265,715,234.088,16.305,,
Africa,Algeria,10/06/2020,10382,724,236.756,16.51,,
Africa,Algeria,11/06/2020,10484,732,239.082,16.693,,
Africa,Algeria,12/06/2020,10589,741,241.477,16.898,,
Africa,Algeria,13/06/2020,10698,751,243.962,17.126,,
Africa,Algeria,14/06/2020,10810,760,246.516,17.331,,
Africa,Algeria,15/06/2020,10919,767,249.002,17.491,,
Africa,Algeria,16/06/2020,11031,777,251.556,17.719,,
Africa,Algeria,17/06/2020,11147,788,254.201,17.97,,
Africa,Algeria,18/06/2020,11268,799,256.961,18.221,,
Africa,Algeria,19/06/2020,11385,811,259.629,18.494,,
Africa,Algeria,20/06/2020,11504,825,262.343,18.814,,
Africa,Algeria,21/06/2020,11631,837,265.239,19.087,,
Africa,Algeria,22/06/2020,11771,845,268.431,19.27,,
Africa,Algeria,23/06/2020,11920,852,271.829,19.429,,
Africa,Algeria,24/06/2020,12076,861,275.387,19.635,,
Africa,Algeria,25/06/2020,12248,869,279.309,19.817,,
Africa,Algeria,26/06/2020,12445,878,283.802,20.022,,
Africa,Algeria,27/06/2020,12685,885,289.275,20.182,,
Africa,Algeria,28/06/2020,12968,892,295.728,20.342,,
Africa,Algeria,29/06/2020,13273,897,302.684,20.456,,
Africa,Algeria,30/06/2020,13571,905,309.48,20.638,,
Africa,Algeria,1/07/2020,13907,912,317.142,20.798,,
Africa,Algeria,2/07/2020,14272,920,325.465,20.98,,
Africa,Algeria,3/07/2020,14657,928,334.245,21.163,,
Africa,Algeria,4/07/2020,15070,937,343.663,21.368,,
Africa,Algeria,5/07/2020,15500,946,353.469,21.573,,
Africa,Algeria,6/07/2020,15941,952,363.526,21.71,,
Africa,Algeria,7/07/2020,16404,959,374.085,21.869,,
Africa,Algeria,8/07/2020,16879,968,384.917,22.075,,
Africa,Algeria,9/07/2020,17348,978,395.612,22.303,,
Africa,Algeria,10/07/2020,17808,988,406.102,22.531,,
Africa,Algeria,11/07/2020,18242,996,415.999,22.713,,
Africa,Algeria,12/07/2020,18712,1004,426.717,22.896,,
Africa,Algeria,13/07/2020,19195,1011,437.732,23.055,,
Africa,Algeria,14/07/2020,19689,1018,448.997,23.215,,
Africa,Algeria,15/07/2020,20216,1028,461.015,23.443,,
Africa,Algeria,16/07/2020,20770,1040,473.649,23.717,,
Africa,Algeria,17/07/2020,21355,1052,486.99,23.99,,
Africa,Algeria,18/07/2020,21948,1057,500.513,24.104,,
Africa,Algeria,19/07/2020,22549,1068,514.218,24.355,,
Africa,Algeria,20/07/2020,23084,1078,526.418,24.583,,
Africa,Algeria,21/07/2020,23691,1087,540.261,24.788,,
Africa,Algeria,22/07/2020,24278,1100,553.647,25.085,,
Africa,Algeria,23/07/2020,24872,1111,567.193,25.336,,
Africa,Algeria,24/07/2020,25484,1124,581.149,25.632,,
Africa,Algeria,25/07/2020,26159,1136,596.542,25.906,,
Africa,Algeria,26/07/2020,26764,1146,610.339,26.134,,
Africa,Algeria,27/07/2020,27357,1155,623.862,26.339,,
Africa,Algeria,28/07/2020,27973,1163,637.91,26.522,,
Africa,Algeria,29/07/2020,28615,1174,652.55,26.772,,
Africa,Algeria,30/07/2020,29229,1186,666.552,27.046,,
Africa,Algeria,31/07/2020,29831,1200,680.28,27.365,,
Africa,Algeria,1/08/2020,30394,1210,693.119,27.593,,
Africa,Algeria,2/08/2020,30950,1223,705.798,27.89,,
Africa,Algeria,3/08/2020,31465,1231,717.543,28.072,,
Africa,Algeria,4/08/2020,31972,1239,729.105,28.255,,
Africa,Algeria,5/08/2020,32504,1248,741.237,28.46,,
Africa,Algeria,6/08/2020,33055,1261,753.802,28.756,,
Africa,Algeria,7/08/2020,33626,1273,766.823,29.03,,
Africa,Algeria,8/08/2020,34155,1282,778.887,29.235,,
Africa,Algeria,9/08/2020,34693,1293,791.156,29.486,,
Africa,Algeria,10/08/2020,35214,1302,803.037,29.691,,
Africa,Algeria,11/08/2020,35712,1312,814.393,29.919,,
Africa,Algeria,12/08/2020,36204,1322,825.613,30.148,,
Africa,Algeria,13/08/2020,36699,1333,836.901,30.398,,
Africa,Algeria,14/08/2020,37187,1341,848.03,30.581,,
Africa,Algeria,15/08/2020,37664,1351,858.908,30.809,,
Africa,Algeria,16/08/2020,38133,1360,869.603,31.014,,
Africa,Algeria,17/08/2020,38583,1370,879.865,31.242,,
Africa,Algeria,18/08/2020,39025,1379,889.945,31.447,,
Africa,Algeria,19/08/2020,39444,1391,899.5,31.721,,
Africa,Algeria,20/08/2020,39847,1402,908.69,31.972,,
Africa,Algeria,21/08/2020,40258,1411,918.063,32.177,,
Africa,Algeria,22/08/2020,40667,1418,927.39,32.337,,
Africa,Algeria,23/08/2020,41068,1424,936.534,32.474,,
Africa,Algeria,24/08/2020,41460,1435,945.474,32.724,,
Africa,Algeria,25/08/2020,41858,1446,954.55,32.975,,
Africa,Algeria,26/08/2020,42228,1456,962.987,33.203,,
Africa,Algeria,27/08/2020,42619,1465,971.904,33.409,,
Africa,Algeria,28/08/2020,43016,1475,980.957,33.637,,
Africa,Algeria,29/08/2020,43403,1483,989.783,33.819,,
Africa,Algeria,30/08/2020,43782,1491,998.426,34.001,,
Africa,Algeria,31/08/2020,44146,1501,1006.726,34.23,,
Africa,Algeria,1/09/2020,44494,1510,1014.662,34.435,,
Africa,Algeria,2/09/2020,44833,1518,1022.393,34.617,,
Africa,Algeria,3/09/2020,45158,1525,1029.804,34.777,,
Africa,Algeria,4/09/2020,45469,1531,1036.897,34.914,,
Africa,Algeria,5/09/2020,45773,1539,1043.829,35.096,,
Africa,Algeria,6/09/2020,46071,1549,1050.625,35.324,,
Africa,Algeria,7/09/2020,46364,1556,1057.307,35.484,,
Africa,Algeria,8/09/2020,46653,1562,1063.897,35.621,,
Africa,Algeria,9/09/2020,46938,1571,1070.396,35.826,,
Africa,Algeria,10/09/2020,47216,1581,1076.736,36.054,,
Africa,Algeria,11/09/2020,47488,1591,1082.939,36.282,,
Africa,Algeria,12/09/2020,47752,1599,1088.959,36.464,,
Africa,Algeria,13/09/2020,48007,1605,1094.774,36.601,,
Africa,Algeria,14/09/2020,48254,1612,1100.407,36.761,,
Africa,Algeria,15/09/2020,48496,1620,1105.926,36.943,,
Africa,Algeria,16/09/2020,48734,1632,1111.353,37.217,,
Africa,Algeria,17/09/2020,48966,1645,1116.644,37.513,,
Africa,Algeria,18/09/2020,49194,1654,1121.843,37.719,,
Africa,Algeria,19/09/2020,49413,1659,1126.838,37.833,,
Africa,Algeria,20/09/2020,49623,1665,1131.626,37.969,,
Africa,Algeria,21/09/2020,49826,1672,1136.256,38.129,,
Africa,Algeria,22/09/2020,50023,1679,1140.748,38.289,,
Africa,Algeria,23/09/2020,50214,1689,1145.104,38.517,,
Africa,Algeria,24/09/2020,50400,1698,1149.346,38.722,,
Africa,Algeria,25/09/2020,50579,1703,1153.428,38.836,,
Africa,Algeria,26/09/2020,50754,1707,1157.418,38.927,,
Africa,Algeria,27/09/2020,50914,1711,1161.067,39.018,,
Africa,Algeria,28/09/2020,51067,1714,1164.556,39.087,,
Africa,Algeria,29/09/2020,51213,1719,1167.886,39.201,,
Africa,Algeria,30/09/2020,51368,1726,1171.42,39.361,,
Africa,Algeria,1/10/2020,51530,1734,1175.115,39.543,,
Africa,Algeria,2/10/2020,51690,1741,1178.763,39.703,,
Africa,Algeria,3/10/2020,51847,1749,1182.344,39.885,,
Africa,Algeria,4/10/2020,51995,1756,1185.719,40.045,,
Africa,Algeria,5/10/2020,52136,1760,1188.934,40.136,,
Africa,Algeria,6/10/2020,52270,1768,1191.99,40.318,,
Africa,Algeria,7/10/2020,52399,1773,1194.932,40.432,,
Africa,Algeria,8/10/2020,52520,1779,1197.691,40.569,,
Africa,Algeria,9/10/2020,52658,1783,1200.838,40.66,,
Africa,Algeria,10/10/2020,52804,1789,1204.167,40.797,,
Africa,Algeria,11/10/2020,52940,1795,1207.269,40.934,,
Africa,Algeria,12/10/2020,53072,1801,1210.279,41.071,,
Africa,Algeria,13/10/2020,53225,1809,1213.768,41.253,,
Africa,Algeria,14/10/2020,53399,1818,1217.736,41.459,,
Africa,Algeria,15/10/2020,53584,1827,1221.955,41.664,,
Africa,Algeria,16/10/2020,53777,1836,1226.356,41.869,,
Africa,Algeria,17/10/2020,53988,1841,1231.168,41.983,,
Africa,Algeria,18/10/2020,54203,1846,1236.071,42.097,,
Africa,Algeria,19/10/2020,54402,1856,1240.609,42.325,,
Africa,Algeria,20/10/2020,54616,1865,1245.489,42.53,,
Africa,Algeria,21/10/2020,54839,1865,1250.575,42.53,,
Africa,Algeria,22/10/2020,55091,1880,1256.321,42.872,,
Africa,Algeria,23/10/2020,55357,1888,1262.387,43.055,,
Africa,Algeria,24/10/2020,55630,1897,1268.613,43.26,,
Africa,Algeria,25/10/2020,55880,1907,1274.314,43.488,,
Africa,Algeria,26/10/2020,56143,1914,1280.312,43.648,,
Africa,Algeria,27/10/2020,56419,1922,1286.606,43.83,,
Europe,Andorra,3/03/2020,1,,12.942,,,
Europe,Andorra,9/03/2020,,,,,,
Europe,Andorra,10/03/2020,,,,,,
Europe,Andorra,11/03/2020,,,,,,
Europe,Andorra,12/03/2020,,,,,,
Europe,Andorra,13/03/2020,,,,,,
Europe,Andorra,14/03/2020,2,,25.885,,,
Europe,Andorra,15/03/2020,,,,,,
Europe,Andorra,16/03/2020,5,,64.712,,,
Europe,Andorra,17/03/2020,14,,181.195,,,
Europe,Andorra,18/03/2020,14,,181.195,,,
Europe,Andorra,19/03/2020,53,,685.951,,,
Europe,Andorra,20/03/2020,75,,970.685,,,
Europe,Andorra,21/03/2020,75,,970.685,,,
Europe,Andorra,22/03/2020,88,,1138.937,,,
Europe,Andorra,23/03/2020,113,,1462.499,,,
Europe,Andorra,24/03/2020,133,,1721.349,,,
Europe,Andorra,25/03/2020,164,,2122.565,,,
Europe,Andorra,26/03/2020,188,,2433.184,,,
Europe,Andorra,27/03/2020,224,3,2899.113,38.827,,
Europe,Andorra,28/03/2020,267,3,3455.64,38.827,,
Europe,Andorra,29/03/2020,308,4,3986.281,51.77,,
Europe,Andorra,30/03/2020,334,6,4322.785,77.655,,
Europe,Andorra,31/03/2020,370,8,4788.714,103.54,,
Europe,Andorra,1/04/2020,376,12,4866.369,155.31,,
Europe,Andorra,2/04/2020,390,14,5047.564,181.195,,
Europe,Andorra,3/04/2020,428,15,5539.377,194.137,,
Europe,Andorra,4/04/2020,439,16,5681.745,207.08,,
Europe,Andorra,5/04/2020,466,17,6031.191,220.022,,
Europe,Andorra,6/04/2020,501,18,6484.178,232.964,,
Europe,Andorra,7/04/2020,526,21,6807.74,271.792,,
Europe,Andorra,8/04/2020,545,22,7053.647,284.734,,
Europe,Andorra,9/04/2020,564,23,7299.553,297.677,,
Europe,Andorra,10/04/2020,583,25,7545.46,323.562,,
Europe,Andorra,11/04/2020,601,26,7778.425,336.504,,
Europe,Andorra,12/04/2020,622,28,8050.217,362.389,,
Europe,Andorra,13/04/2020,638,29,8257.296,375.332,,
Europe,Andorra,14/04/2020,646,29,8360.836,375.332,,
Europe,Andorra,15/04/2020,659,31,8529.088,401.217,,
Europe,Andorra,16/04/2020,673,33,8710.283,427.102,,
Europe,Andorra,17/04/2020,682,33,8826.765,427.102,,
Europe,Andorra,18/04/2020,696,35,9007.96,452.986,,
Europe,Andorra,19/04/2020,704,35,9111.499,452.986,,
Europe,Andorra,20/04/2020,713,36,9227.982,465.929,,
Europe,Andorra,21/04/2020,717,36,9279.752,465.929,,
Europe,Andorra,22/04/2020,717,37,9279.752,478.871,,
Europe,Andorra,23/04/2020,723,37,9357.406,478.871,,
Europe,Andorra,24/04/2020,724,37,9370.349,478.871,,
Europe,Andorra,25/04/2020,731,40,9460.946,517.699,,
Europe,Andorra,26/04/2020,733,40,9486.831,517.699,,
Europe,Andorra,27/04/2020,740,40,9577.428,517.699,,
Europe,Andorra,28/04/2020,743,40,9616.256,517.699,,
Europe,Andorra,29/04/2020,743,41,9616.256,530.641,,
Europe,Andorra,30/04/2020,743,42,9616.256,543.584,,
Europe,Andorra,1/05/2020,745,42,9642.141,543.584,,
Europe,Andorra,2/05/2020,746,43,9655.083,556.526,,
Europe,Andorra,3/05/2020,747,44,9668.026,569.469,,
Europe,Andorra,4/05/2020,748,45,9680.968,582.411,,
Europe,Andorra,5/05/2020,750,45,9706.853,582.411,,
Europe,Andorra,6/05/2020,751,46,9719.796,595.354,,
Europe,Andorra,7/05/2020,751,46,9719.796,595.354,,
Europe,Andorra,8/05/2020,752,47,9732.738,608.296,,
Europe,Andorra,9/05/2020,752,47,9732.738,608.296,,
Europe,Andorra,10/05/2020,754,48,9758.623,621.239,,
Europe,Andorra,11/05/2020,755,48,9771.565,621.239,,
Europe,Andorra,12/05/2020,756,48,9784.508,621.239,,
